game_pk,home_Team,away_Team,home_game_date,away_game_date,home_sp_mlbam,away_sp_mlbam,home_roll5_win_pct,home_roll5_runs_scored,home_roll5_runs_allowed,home_roll5_run_diff,away_roll5_win_pct,away_roll5_runs_scored,away_roll5_runs_allowed,away_roll5_run_diff,home_sp_roll3_velocity,home_sp_roll3_woba,home_sp_roll3_xwoba,home_sp_roll3_k_percent,home_sp_roll3_bb_percent,away_sp_roll3_velocity,away_sp_roll3_woba,away_sp_roll3_xwoba,away_sp_roll3_k_percent,away_sp_roll3_bb_percent,home_win_pct_to_date,away_win_pct_to_date,home_home_games_before,home_home_wins_before,home_home_win_pct_to_date,away_away_games_before,away_away_wins_before,away_away_win_pct_to_date,home_days_since_last_game,away_days_since_last_game,home_park_factor,away_park_factor
745089,TB,BOS,2024-05-22,2024-05-22,686752.0,678394.0,0.4,2.6,4.4,-1.8000000000000003,0.6,5.8,4.4,1.3999999999999995,91.33333333333333,0.2783333333333333,0.2833333333333333,26.833333333333332,6.066666666666666,89.7,0.312,0.3423333333333333,18.7,6.533333333333334,0.5,0.5102040816326531,28,14.0,0.5,26,15.0,0.5769230769230769,1.0,1.0,0.91,1.06
745090,TB,BOS,2024-05-21,2024-05-21,641793.0,681867.0,0.6,3.6,4.4,-0.8000000000000003,0.4,5.8,5.4,0.39999999999999947,88.23333333333333,0.3006666666666667,0.3056666666666667,18.466666666666665,4.233333333333333,84.03333333333333,0.34800000000000003,0.297,30.333333333333332,7.133333333333333,0.5102040816326531,0.5,27,14.0,0.5185185185185185,25,14.0,0.56,1.0,1.0,0.91,1.06
745091,TB,OAK,2024-05-28,2024-05-28,641793.0,687765.0,0.2,3.2,5.8,-2.5999999999999996,0.4,4.2,5.0,-0.7999999999999998,88.53333333333335,0.29000000000000004,0.31466666666666665,19.433333333333334,5.833333333333333,87.4,0.371,0.3295,21.75,11.3,0.48148148148148145,0.4,32,15.0,0.46875,26,9.0,0.34615384615384615,2.0,2.0,0.91,0.92
745092,TB,NYY,2024-05-12,2024-05-12,641302.0,661563.0,0.6,4.2,2.2,2.0,0.6,5.2,3.6,1.6,83.56666666666666,0.27366666666666667,0.31233333333333335,24.2,6.933333333333334,92.89999999999999,0.24900000000000003,0.332,23.133333333333336,10.066666666666666,0.5,0.631578947368421,25,14.0,0.56,19,11.0,0.5789473684210527,1.0,1.0,0.91,1.07
745093,TB,BOS,2024-05-20,2024-05-20,671737.0,656557.0,0.8,4.4,4.0,0.40000000000000036,0.2,5.4,6.2,-0.7999999999999998,91.35,0.264,0.40800000000000003,29.6,6.65,87.46666666666668,0.27133333333333337,0.3316666666666666,20.133333333333333,7.6000000000000005,0.5208333333333334,0.48936170212765956,26,14.0,0.5384615384615384,24,13.0,0.5416666666666666,1.0,1.0,0.91,1.06
745094,TB,NYY,2024-05-10,2024-05-10,671737.0,657376.0,0.8,4.8,2.8,2.0,0.8,6.4,3.2,3.2,94.53333333333335,0.315,0.28933333333333333,28.133333333333336,14.066666666666668,89.93333333333334,0.31733333333333336,0.33466666666666667,28.333333333333332,7.566666666666666,0.5,0.6388888888888888,23,13.0,0.5652173913043478,17,10.0,0.5882352941176471,2.0,1.0,0.91,1.07
745095,TB,CWS,2024-05-07,2024-05-07,621107.0,647336.0,0.8,5.8,4.8,1.0,0.4,3.6,5.4,-1.8000000000000003,86.39999999999999,0.2866666666666667,0.2803333333333333,22.833333333333332,2.3000000000000003,86.36666666666667,0.34333333333333327,0.369,10.066666666666668,11.200000000000001,0.5,0.22857142857142856,21,12.0,0.5714285714285714,18,3.0,0.16666666666666666,1.0,1.0,0.91,1.04
745096,TB,NYY,2024-05-11,2024-05-11,641793.0,641482.0,0.6,4.2,3.0,1.2000000000000002,0.8,5.8,2.6,3.1999999999999997,87.26666666666665,0.31633333333333336,0.28700000000000003,26.766666666666666,0.0,87.26666666666667,0.25866666666666666,0.2436666666666667,24.133333333333336,3.7999999999999994,0.48717948717948717,0.6486486486486487,24,13.0,0.5416666666666666,18,11.0,0.6111111111111112,1.0,1.0,0.91,1.07
745097,TB,CWS,2024-05-08,2024-05-08,650644.0,623167.0,1.0,6.6,3.6,2.9999999999999996,0.4,2.8,4.4,-1.6000000000000005,84.73333333333333,0.391,0.37966666666666665,18.633333333333333,7.766666666666667,84.89999999999999,0.38999999999999996,0.36633333333333334,14.166666666666666,10.433333333333332,0.5135135135135135,0.2222222222222222,22,13.0,0.5909090909090909,19,3.0,0.15789473684210525,1.0,1.0,0.91,1.04
745098,TB,CWS,2024-05-06,2024-05-06,641302.0,605182.0,0.6,4.6,6.0,-1.4000000000000004,0.4,4.2,5.0,-0.7999999999999998,83.76666666666667,0.3463333333333334,0.32066666666666666,17.733333333333334,8.066666666666666,88.3,0.41133333333333333,0.4346666666666667,6.7,7.0,0.4857142857142857,0.23529411764705882,20,11.0,0.55,17,3.0,0.17647058823529413,1.0,1.0,0.91,1.04
745099,TB,DET,2024-04-24,2024-04-24,542888.0,656427.0,0.2,2.4,4.2,-1.8000000000000003,0.8,5.0,2.4,2.6,91.75,0.388,0.2625,39.6,8.35,87.0,0.32066666666666666,0.32866666666666666,29.400000000000002,4.966666666666666,0.48,0.5833333333333334,16,7.0,0.4375,13,10.0,0.7692307692307693,1.0,1.0,0.91,0.97
745100,TB,NYM,2024-05-04,2024-05-04,641793.0,681035.0,0.4,3.2,5.4,-2.2,0.4,4.0,4.4,-0.40000000000000036,87.46666666666668,0.349,0.31033333333333335,25.96666666666667,0.0,87.83333333333333,0.36900000000000005,0.33266666666666667,17.466666666666665,22.76666666666667,0.45454545454545453,0.5,18,9.0,0.5,13,7.0,0.5384615384615384,1.0,1.0,0.91,0.97
745101,TB,NYM,2024-05-03,2024-05-03,650644.0,500779.0,0.2,2.6,5.4,-2.8000000000000003,0.6,3.2,2.8,0.40000000000000036,85.26666666666667,0.3633333333333333,0.327,22.299999999999997,6.166666666666667,86.43333333333332,0.2836666666666667,0.39199999999999996,15.333333333333334,10.066666666666666,0.4375,0.5161290322580645,17,8.0,0.47058823529411764,12,7.0,0.5833333333333334,2.0,1.0,0.91,0.97
745102,TB,DET,2024-04-23,2024-04-23,686752.0,628317.0,0.4,2.4,3.6,-1.2000000000000002,0.6,5.6,3.8,1.7999999999999998,91.3,0.24833333333333332,0.25033333333333335,38.0,5.933333333333334,83.5,0.672,0.515,11.8,11.8,0.5,0.5652173913043478,15,7.0,0.4666666666666667,12,9.0,0.75,1.0,1.0,0.91,0.97
745103,TB,NYM,2024-05-05,2024-05-05,686752.0,622663.0,0.6,3.4,4.8,-1.4,0.4,4.0,4.4,-0.40000000000000036,91.5,0.18833333333333332,0.24333333333333332,27.866666666666664,7.366666666666667,92.63333333333334,0.20199999999999999,0.2456666666666667,18.666666666666668,6.633333333333333,0.47058823529411764,0.48484848484848486,19,10.0,0.5263157894736842,14,7.0,0.5,1.0,1.0,0.91,0.97
745104,TB,LAA,2024-04-18,2024-04-18,686752.0,656288.0,0.4,5.0,6.6,-1.5999999999999996,0.4,4.8,5.2,-0.40000000000000036,91.13333333333333,0.2833333333333333,0.2753333333333334,32.03333333333333,7.166666666666667,88.36666666666667,0.45166666666666666,0.39033333333333337,18.7,5.766666666666667,0.5263157894736842,0.5,13,6.0,0.46153846153846156,12,7.0,0.5833333333333334,1.0,1.0,0.91,0.97
745105,TB,LAA,2024-04-17,2024-04-17,641793.0,672282.0,0.6,4.6,5.8,-1.2000000000000002,0.4,5.2,4.4,0.7999999999999998,88.39999999999999,0.283,0.25,23.5,7.566666666666666,88.23333333333333,0.19799999999999998,0.25066666666666665,40.733333333333334,9.4,0.5555555555555556,0.47058823529411764,12,6.0,0.5,11,6.0,0.5454545454545454,1.0,1.0,0.91,0.97
745106,TB,LAA,2024-04-15,2024-04-15,621107.0,663776.0,0.8,4.6,4.4,0.1999999999999993,0.2,3.8,4.4,-0.6000000000000005,86.86666666666667,0.3553333333333333,0.3173333333333333,20.266666666666666,2.6666666666666665,88.60000000000001,0.36000000000000004,0.31666666666666665,23.233333333333334,11.833333333333334,0.5625,0.4666666666666667,10,5.0,0.5,9,5.0,0.5555555555555556,1.0,1.0,0.91,0.97
745107,TB,DET,2024-04-22,2024-04-22,641793.0,669373.0,0.4,3.0,3.2,-0.20000000000000018,0.4,5.0,4.6,0.40000000000000036,88.10000000000001,0.3233333333333333,0.2816666666666667,23.733333333333334,4.533333333333333,90.36666666666666,0.233,0.2523333333333333,28.166666666666668,7.3999999999999995,0.5217391304347826,0.5454545454545454,14,7.0,0.5,11,8.0,0.7272727272727273,1.0,1.0,0.91,0.97
745108,TB,LAA,2024-04-16,2024-04-16,650644.0,667755.0,0.6,4.0,5.0,-1.0,0.4,4.4,3.8,0.6000000000000005,86.09999999999998,0.261,0.24166666666666667,27.03333333333333,6.0,92.6,0.379,0.288,33.3,0.0,0.5294117647058824,0.5,11,5.0,0.45454545454545453,10,6.0,0.6,1.0,1.0,0.91,0.97
745109,TB,TEX,2024-04-01,2024-04-01,686752.0,641540.0,0.5,4.25,5.0,-0.75,0.6666666666666666,6.666666666666667,4.666666666666667,2.0,90.0,0.613,0.512,0.0,16.7,88.10000000000001,0.3606666666666667,0.3056666666666667,26.5,10.766666666666666,0.5,0.6666666666666666,4,2.0,0.5,0,0.0,0.0,1.0,1.0,0.91,1.03
745110,TB,SF,2024-04-13,2024-04-13,686752.0,657277.0,0.8,3.2,3.2,0.0,0.4,3.0,3.6,-0.6000000000000001,90.9,0.23049999999999998,0.2245,33.75,8.35,88.26666666666667,0.3436666666666666,0.37733333333333335,18.7,6.1000000000000005,0.5714285714285714,0.35714285714285715,8,4.0,0.5,8,2.0,0.25,1.0,1.0,0.91,0.92
745111,TB,TEX,2024-04-02,2024-04-02,621107.0,571760.0,0.4,4.0,5.8,-1.7999999999999998,0.75,7.25,4.25,3.0,86.7,0.408,0.337,20.0,4.0,87.6,0.0,0.171,33.3,0.0,0.4,0.75,5,2.0,0.4,1,1.0,1.0,1.0,1.0,0.91,1.03
745112,TB,SF,2024-04-12,2024-04-12,621097.0,676775.0,0.8,4.4,4.2,0.20000000000000018,0.4,2.8,4.0,-1.2000000000000002,89.23333333333333,0.4613333333333334,0.456,10.866666666666665,21.033333333333328,91.65,0.266,0.3045,17.25,9.3,0.5384615384615384,0.38461538461538464,7,3.0,0.42857142857142855,7,2.0,0.2857142857142857,2.0,2.0,0.91,0.92
745113,TB,SF,2024-04-14,2024-04-14,542888.0,605483.0,0.6,3.0,5.0,-2.0,0.4,4.6,3.6,0.9999999999999996,92.2,0.556,0.332,16.7,16.7,89.6,0.287,0.244,35.7,14.3,0.5333333333333333,0.4,9,4.0,0.4444444444444444,9,3.0,0.3333333333333333,1.0,1.0,0.91,0.92
745114,TB,TEX,2024-04-03,2024-04-03,650644.0,543135.0,0.6,4.6,4.6,0.0,0.6,6.2,4.4,1.7999999999999998,87.1,0.245,0.233,27.3,4.5,90.9,0.29,0.341,13.6,4.5,0.5,0.6,6,3.0,0.5,2,1.0,0.5,1.0,1.0,0.91,1.03
745115,TB,TOR,2024-03-31,2024-03-31,542888.0,592332.0,0.6666666666666666,5.0,3.6666666666666665,1.3333333333333335,0.3333333333333333,3.6666666666666665,5.0,-1.3333333333333335,85.10000000000001,0.41900000000000004,0.4126666666666667,15.766666666666666,8.533333333333331,88.63333333333333,0.21233333333333335,0.23900000000000002,31.3,5.366666666666667,0.6666666666666666,0.3333333333333333,3,2.0,0.6666666666666666,3,1.0,0.3333333333333333,1.0,1.0,0.91,1.03
745116,TB,TOR,2024-03-28,2024-03-28,621107.0,621244.0,0.6,6.0,4.4,1.5999999999999996,0.8,5.8,2.8,3.0,88.8,0.31,0.392,23.5,11.8,,,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7.0,7.0,0.91,1.03
745117,TB,TOR,2024-03-29,2024-03-29,650644.0,605135.0,0.0,2.0,8.0,-6.0,1.0,8.0,2.0,6.0,89.73333333333333,0.24966666666666668,0.3303333333333333,22.733333333333334,7.6000000000000005,88.7,0.191,0.261,25.0,4.2,0.0,1.0,1,0.0,0.0,1,1.0,1.0,1.0,1.0,0.91,1.03
745119,TB,TOR,2024-03-30,2024-03-30,641793.0,579328.0,0.5,5.0,5.0,0.0,0.5,5.0,5.0,0.0,88.3,0.239,0.214,27.3,18.2,86.53333333333332,0.41866666666666674,0.35733333333333334,12.1,4.366666666666667,0.5,0.5,2,1.0,0.5,2,1.0,0.5,1.0,1.0,0.91,1.03
745145,STL,WSH,2024-07-28,2024-07-28,571945.0,687792.0,0.2,2.8,6.4,-3.6000000000000005,0.4,5.4,6.0,-0.5999999999999996,88.23333333333335,0.37800000000000006,0.36533333333333334,11.233333333333334,1.4333333333333336,89.76666666666667,0.3336666666666667,0.244,28.166666666666668,6.5,0.5102040816326531,0.47058823529411764,47,24.0,0.5106382978723404,55,26.0,0.4727272727272727,1.0,1.0,0.96,1.01
745146,STL,WSH,2024-07-26,2024-07-26,543243.0,669022.0,0.6,3.6,3.0,0.6000000000000001,0.4,2.6,5.0,-2.4,88.4,0.444,0.426,35.7,0.0,91.56666666666666,0.37799999999999995,0.38633333333333325,20.166666666666668,24.03333333333333,0.5208333333333334,0.46,45,24.0,0.5333333333333333,53,24.0,0.4528301886792453,2.0,1.0,0.96,1.01
745147,STL,TEX,2024-07-29,2024-07-29,669467.0,543135.0,0.4,3.4,6.6,-3.1999999999999997,0.4,4.6,4.6,0.0,91.7,0.207,0.323,13.0,8.7,90.26666666666665,0.3103333333333333,0.318,24.266666666666666,0.0,0.5151515151515151,0.47115384615384615,48,25.0,0.5208333333333334,54,22.0,0.4074074074074074,1.0,1.0,0.96,1.03
745148,STL,TEX,2024-07-31,2024-07-31,700241.0,571760.0,0.4,5.2,6.8,-1.5999999999999996,0.2,3.6,6.2,-2.6,87.93333333333334,0.5099999999999999,0.448,15.033333333333331,15.299999999999999,87.59999999999998,0.31233333333333335,0.3096666666666667,19.7,9.333333333333334,0.5148514851485149,0.4716981132075472,50,26.0,0.52,56,23.0,0.4107142857142857,1.0,1.0,0.96,1.03
745149,STL,TEX,2024-07-30,2024-07-30,458681.0,453286.0,0.2,3.6,7.6,-3.9999999999999996,0.4,3.8,4.8,-1.0,91.2,0.29366666666666674,0.331,19.7,10.066666666666668,86.26666666666667,0.3283333333333333,0.33033333333333337,28.433333333333334,8.333333333333334,0.51,0.47619047619047616,49,25.0,0.5102040816326531,55,23.0,0.41818181818181815,1.0,1.0,0.96,1.03
745150,STL,WSH,2024-07-27,2024-07-27,502043.0,663623.0,0.4,3.4,4.0,-0.6000000000000001,0.4,3.6,5.8,-2.1999999999999997,,,,,,89.2,0.4196666666666667,0.37400000000000005,15.599999999999996,6.633333333333333,0.5154639175257731,0.46534653465346537,46,24.0,0.5217391304347826,54,25.0,0.46296296296296297,1.0,1.0,0.96,1.01
745151,STL,CHC,2024-07-14,2024-07-14,571945.0,592791.0,1.0,9.8,3.2,6.6000000000000005,0.0,3.2,9.8,-6.6000000000000005,87.8,0.3453333333333333,0.3363333333333334,11.333333333333334,1.2666666666666668,87.0,0.22766666666666666,0.27466666666666667,26.866666666666664,2.9,0.5280898876404494,0.46808510638297873,44,24.0,0.5454545454545454,48,19.0,0.3958333333333333,1.0,1.0,0.96,1.03
745152,STL,CHC,2024-07-13,2024-07-13,458681.0,669713.0,0.0,4.2,7.4,-3.2,1.0,6.2,0.6,5.6000000000000005,,,,,,,,,,,0.5172413793103449,0.4782608695652174,42,22.0,0.5238095238095238,46,19.0,0.41304347826086957,1.0,1.0,0.96,1.03
745153,STL,CHC,2024-07-12,2024-07-12,543243.0,543294.0,0.0,4.8,7.6,-2.8,0.8,5.2,1.8,3.4000000000000004,88.3,0.31366666666666665,0.27499999999999997,29.933333333333334,2.9333333333333322,82.06666666666666,0.39699999999999996,0.38033333333333336,13.433333333333332,9.1,0.5232558139534884,0.4725274725274725,41,22.0,0.5365853658536586,45,18.0,0.4,2.0,1.0,0.96,1.03
745154,STL,CIN,2024-06-30,2024-06-30,458681.0,668881.0,0.6,3.4,4.4,-1.0000000000000004,0.4,5.2,4.8,0.40000000000000036,90.03333333333335,0.3036666666666667,0.319,21.73333333333333,5.0,92.96666666666665,0.29633333333333334,0.331,27.900000000000002,10.100000000000001,0.5131578947368421,0.4935064935064935,38,21.0,0.5526315789473685,37,18.0,0.4864864864864865,1.0,1.0,0.96,1.09
745155,STL,KC,2024-07-10,2024-07-10,669467.0,679525.0,0.8,6.0,5.0,1.0,0.4,5.0,4.0,1.0,92.36666666666667,0.31266666666666665,0.29033333333333333,21.099999999999998,9.9,90.13333333333334,0.403,0.4603333333333333,14.666666666666666,11.4,0.5294117647058824,0.532608695652174,39,22.0,0.5641025641025641,43,18.0,0.4186046511627907,2.0,3.0,0.96,1.01
745156,STL,KC,2024-07-10,2024-07-10,669467.0,679525.0,0.8,6.0,5.0,1.0,0.4,5.0,4.0,1.0,91.2,0.303,0.231,20.0,0.0,90.4,0.258,0.196,36.4,4.5,0.5294117647058824,0.5376344086021505,40,22.0,0.55,44,19.0,0.4318181818181818,0.0,3.0,0.96,1.01
745157,STL,ATL,2024-06-26,2024-06-26,502043.0,625643.0,0.8,5.4,3.8,1.6000000000000005,0.6,4.8,2.8,2.0,86.06666666666666,0.274,0.28833333333333333,27.96666666666667,7.966666666666668,90.09999999999998,0.2583333333333333,0.311,31.53333333333333,4.499999999999999,0.5138888888888888,0.547945205479452,33,19.0,0.5757575757575758,39,19.0,0.48717948717948717,2.0,2.0,0.96,0.99
745158,STL,ATL,2024-06-26,2024-06-26,502043.0,625643.0,0.8,5.4,3.8,1.6000000000000005,0.6,4.8,2.8,2.0,87.4,0.332,0.345,19.0,23.8,90.8,0.306,0.385,21.7,17.4,0.5211267605633803,0.5540540540540541,34,19.0,0.5588235294117647,40,20.0,0.5,2.0,2.0,0.96,0.99
